Date,Price,Location,Bedroom,PropertyType
2022-09-28,60000000,Lugbe District,4,detached bungalow
2022-09-28,90000000,Guzape District,4,house
2022-09-28,70000000,Lugbe District,5,detached duplex
2022-09-28,150000000,Kubwa,2,block of flats
2022-09-28,80000000,Life Camp,5,detached duplex
2022-09-28,65000000,Life Camp,4,detached bungalow
2022-09-28,28000000,Lokogoma District,2,semi-detached bungalow
2022-09-28,1500000000,Apo,5,terraced duplex
2022-09-27,150000000,Wuse,5,detached duplex
2022-09-27,51000000,Life Camp,4,terraced duplex
2022-09-27,26000000,Lokogoma District,3,detached bungalow
2022-09-27,38000000,Apo,2,terraced duplex
2022-09-27,38000000,Katampe,2,block of flats
2022-09-27,75000000,Durumi,4,terraced duplex
2022-09-27,550000000,Gwarinpa,7,detached duplex
2022-09-27,550000000,Gwarinpa,7,detached duplex
2022-09-27,500000000,Jabi,6,detached duplex
2022-09-27,1100000000,Wuse 2,8,detached duplex
2022-09-27,220000000,Jahi,4,semi-detached duplex
2022-09-27,200000000,Life Camp,4,detached bungalow
2022-09-27,95000000,Idu Industrial,5,semi-detached duplex
2022-08-27,40000000,Life Camp,5,terraced duplex
2022-09-27,55000000,Karsana,4,semi-detached duplex
2022-09-27,60000000,Life Camp,4,terraced duplex
2022-09-27,130000000,Apo,5,detached duplex
2022-09-27,800000000,Asokoro District,5,detached duplex
2022-09-27,150000000,Garki,5,terraced duplex
2022-09-27,1200000000,Wuse 2,8,detached duplex
2022-09-26,35000000,Lugbe District,3,detached bungalow
2022-09-26,140000000,Katampe,4,detached duplex
2022-09-26,88000000,Mabushi,4,terraced duplex
2022-09-26,70000000,Lugbe District,4,house
2022-09-26,650000000,Katampe,7,detached bungalow
2022-09-26,135000000,Kado,4,terraced duplex
2022-09-26,150000000,Gaduwa,4,house
2022-09-26,300000000,Guzape District,5,house
2022-09-26,135000000,Guzape District,4,terraced duplex
2022-09-26,175000000,Gwarinpa,5,detached duplex
2022-09-25,60000000,Durumi,4,terraced duplex
2022-09-25,130000000,Guzape District,4,terraced duplex
2022-09-25,120000000,Life Camp,6,detached duplex
2022-09-25,80000000,Durumi,4,terraced duplex
2022-09-25,600000000,Kaura,3,terraced duplex
2022-09-25,45000000,Karmo,3,terraced duplex
2022-09-25,120000000,Gwarinpa,4,house
2022-09-25,75000000,Galadimawa,3,house
2022-09-24,13000000,Kuje,2,terraced bungalow
2022-09-24,400000000,Asokoro District,6,detached duplex
2022-09-24,65000000,Lugbe District,4,detached bungalow
2022-09-24,150000000,Mbora (Nbora),6,detached duplex
2022-09-24,200000000,Gwarinpa,6,detached duplex
2022-09-24,28000000,Mbora (Nbora),2,semi-detached bungalow
2022-09-24,105000000,Life Camp,4,semi-detached duplex
2022-09-23,70000000,Mbora (Nbora),4,detached bungalow
2022-09-23,85000000,Durumi,4,terraced duplex
2022-09-23,75000000,Lugbe District,5,detached duplex
2022-09-23,125000000,Karsana,5,house
2022-09-23,50000000,Life Camp,3,terraced duplex
2022-09-23,900000000,Maitama District,7,detached duplex
2022-09-23,85000000,Karmo,4,terraced duplex
2022-09-23,130000000,Guzape District,4,terraced duplex
2022-09-23,190000000,Garki,5,house
2022-09-23,42000000,Gaduwa,4,terraced duplex
2022-09-23,100000000,Karmo,4,detached duplex
2022-09-23,550000000,Wuye,5,house
2022-09-22,110000000,Guzape District,4,terraced duplex
2022-09-22,75000000,Durumi,4,terraced duplex
2022-09-22,85000000,Jahi,4,terraced duplex
2022-09-22,120000000,Guzape District,4,terraced duplex
2022-09-22,650000000,Katampe,7,detached duplex
2022-09-22,250000000,Mabushi,4,terraced duplex
2022-09-22,53000000,Lokogoma District,4,detached duplex
2022-08-23,60000000,Gwarinpa,4,terraced duplex
2022-08-24,75000000,Kaura,4,terraced duplex
2022-09-07,50000000,Life Camp,3,terraced duplex
2022-09-22,300000000,Gwarinpa,5,house
2022-09-21,85000000,Galadimawa,4,terraced duplex
2022-09-21,900000000,Maitama District,7,house
2022-09-21,55000000,Gaduwa,5,terraced bungalow
2022-09-21,250000000,Wuye,2,block of flats
2022-09-21,55000000,Katampe,3,house
2022-09-21,150000000,Life Camp,4,semi-detached duplex
2022-09-21,120000000,Mabushi,4,terraced duplex
2022-09-21,70000000,Lugbe District,4,detached duplex
2022-09-21,150000000,Life Camp,4,terraced duplex
2022-09-21,220000000,Gwarinpa,6,detached duplex
2022-09-21,180000000,Asokoro District,7,semi-detached duplex
2022-09-21,65000000,Durumi,4,terraced duplex
2022-09-21,1000000000,Maitama District,6,detached duplex
2022-09-21,1300000000,Guzape District,4,detached duplex
2022-09-20,75000000,Life Camp,4,house
2022-09-20,130000000,Jahi,4,terraced duplex
2022-09-20,6000000000,Maitama District,1,block of flats
2022-09-20,200000000,Asokoro District,5,detached duplex
2022-09-20,85000000,Wuye,4,terraced duplex
2022-09-19,110000000,Jahi,4,terraced duplex
2022-09-19,450000000,Guzape District,5,detached duplex
2022-09-19,200000000,Guzape District,5,house
2022-09-19,6900000000,Asokoro District,7,house
2022-09-19,1000000000,Idu Industrial,5,house
2022-09-19,110000000,Guzape District,4,house
2022-09-19,750000000,Asokoro District,7,house
2022-09-19,1700000000,Maitama District,8,house
2022-09-19,125000000,Life Camp,4,house
2022-09-19,450000000,Wuye,5,detached duplex
2022-09-19,90000000,Life Camp,4,detached duplex
2022-09-19,100000000,Asokoro District,3,terraced duplex
2022-09-19,550000000,Guzape District,8,house
2022-09-19,2500000000,Katampe,4,house
2022-09-19,130000000,Katampe,4,house
2022-09-19,800000000,Katampe,6,house
2022-09-19,250000000,Maitama District,4,house
2022-09-19,1800000000,Maitama District,9,house
2022-09-19,90000000,Lugbe District,4,detached duplex
2022-09-19,250000000,Guzape District,5,house
2022-09-19,150000000,Wuye,4,terraced duplex
2022-09-19,650000000,Asokoro District,6,house
2022-09-19,260000000,Wuye,5,house
2022-09-19,900000000,Guzape District,9,house
2022-09-19,80000000,Jahi,3,house
2022-09-19,3445127164,Asokoro District,8,house
2022-09-19,350000000,Katampe,5,house
2022-09-19,190000000,Apo,4,house
2022-09-19,87000000,Gaduwa,4,terraced duplex
2022-09-19,190000000,Asokoro District,4,house
2022-09-19,230000000,Asokoro District,4,house
2022-09-19,150000000,Katampe,4,house
2022-09-19,1300000000,Asokoro District,6,house
2022-09-19,220000000,Karsana,7,house
2022-09-19,160000000,Kado,6,detached duplex
2022-09-19,350000000,Katampe,4,house
2022-09-19,60000000,Lugbe District,4,detached bungalow
2022-09-19,120000000,Galadimawa,4,detached duplex
2022-09-18,85000000,Life Camp,4,house
2022-09-18,100000000,Jahi,3,terraced duplex
2022-09-18,100000000,Jahi,3,terraced duplex
2022-09-18,65000000,Lugbe District,4,detached bungalow
2022-09-18,85000000,Life Camp,4,terraced duplex
2022-09-18,65000000,Katampe,4,terraced duplex
2022-09-18,85000000,Wuye,4,terraced duplex
2022-09-18,65000000,Galadimawa,5,detached duplex
2022-09-18,400000000,Mabushi,4,terraced duplex
2022-09-17,90000000,Gwarinpa,4,detached duplex
2022-09-17,80000000,Gwarinpa,4,detached duplex
2022-09-17,115000000,Life Camp,4,detached duplex
2022-09-17,120000000,Guzape District,4,house
2022-09-17,100000000,Lugbe District,4,detached duplex
2022-09-17,120000000,Gwarinpa,4,detached duplex
2022-09-17,150000000,Jabi,5,detached duplex
2022-09-17,100000000,Idu Industrial,5,detached duplex
2022-09-17,1300000000,Jabi,5,detached duplex
2022-09-17,115000000,Apo,3,terraced duplex
2022-08-31,30000000,Idu Industrial,2,detached bungalow
2022-09-07,95000000,Guzape District,4,terraced duplex
2022-09-09,300000000,Wuye,3,block of flats
2022-09-16,120000000,Mabushi,4,terraced duplex
2022-09-16,850000000,Jabi,10,house
2022-09-16,42000000,Lugbe District,3,detached bungalow
2022-09-16,90000000,Life Camp,5,terraced duplex
2022-09-16,95000000,Life Camp,5,terraced duplex
2022-09-16,70000000,Durumi,4,terraced duplex
2022-09-16,160000000,Wuye,5,terraced duplex
2022-09-16,85000000,Durumi,5,semi-detached duplex
2022-09-16,150000000,Katampe,4,house
2022-09-16,8000000,Kuje,3,detached bungalow
2022-09-16,100000000,Guzape District,4,house
2022-09-16,55000000,Jabi,4,house
2022-09-16,85000000,Wuye,4,terraced duplex
2022-07-11,31000000,Lugbe District,5,detached duplex
2022-09-15,480000000,Gwarinpa,7,detached duplex
2022-09-15,78000000,Durumi,4,terraced duplex
2022-09-15,65000000,Katampe,4,terraced duplex
2022-09-15,60000000,Gwarinpa,3,detached bungalow
2022-09-15,60000000,Lokogoma District,3,detached bungalow
2022-09-15,60000000,Karsana,3,detached bungalow
2022-09-15,58000000,Gwarinpa,3,detached bungalow
2022-09-15,150000000,Wuye,4,house
2022-09-15,75000000,Karsana,3,detached bungalow
2022-09-15,33000000,Galadimawa,3,detached bungalow
2022-09-15,350000000,Katampe,4,semi-detached duplex
2022-09-15,45000000,Life Camp,3,detached bungalow
2022-09-15,250000000,Jahi,5,detached duplex
2022-09-15,90000000,Gwarinpa,3,semi-detached duplex
2022-09-15,45000000,Gudu,3,terraced duplex
2022-09-15,70000000,Durumi,4,house
2022-09-15,70000000,Katampe,4,terraced duplex
2022-09-15,65000000,Katampe,4,terraced duplex
2022-09-15,85000000,Garki,4,terraced duplex
2022-09-15,150000000,Wuye,4,semi-detached duplex
2022-09-15,90000000,Jahi,4,terraced duplex
2022-09-15,140000000,Jahi,4,terraced duplex
2022-09-15,90000000,Gwarinpa,4,semi-detached duplex
2022-09-15,100000000,Idu Industrial,4,detached duplex
2022-09-14,48000000,Karshi,4,detached duplex
2022-09-14,300000000,Guzape District,7,detached duplex
2022-09-14,100000000,Kafe,5,detached duplex
2022-09-14,70000000,Life Camp,5,terraced duplex
2022-09-14,60000000,Life Camp,4,detached duplex
2022-09-14,75000000,Life Camp,4,detached duplex
2022-09-14,120000000,Galadimawa,4,detached duplex
2022-09-14,100000000,Life Camp,4,house
2022-09-14,350000000,Asokoro District,4,detached duplex
2022-09-14,100000000,Katampe,3,terraced duplex
2022-09-14,65000000,Wuye,4,terraced duplex
2022-09-14,750000000,Maitama District,5,house
2022-09-14,100000000,Wuye,4,terraced duplex
2022-09-14,85000000,Wuye,4,terraced duplex
2022-09-14,75000000,Wuye,3,terraced duplex
2022-09-14,35000000,Dakwo,3,semi-detached bungalow
2022-09-14,120000000,Jahi,4,terraced duplex
2022-09-13,120000000,Katampe,4,terraced duplex
2022-09-13,280000000,Guzape District,4,house
2022-09-13,120000000,Mabushi,4,terraced duplex
2022-09-13,85000000,Life Camp,4,terraced duplex
2022-09-13,100000000,Katampe,4,terraced duplex
2022-09-13,160000000,Katampe,5,semi-detached duplex
2022-09-13,90000000,Guzape District,4,terraced duplex
2022-09-12,160000000,Katampe,4,terraced duplex
2022-09-12,60000000,Jabi,4,terraced duplex
2022-09-12,300000000,Jahi,5,detached duplex
2022-09-12,45000000,Galadimawa,4,terraced duplex
2022-09-12,350000000,Wuye,5,detached duplex
2022-09-12,150000000,Wuye,5,terraced duplex
2022-09-12,155000000,Wuye,5,terraced duplex
2022-09-12,280000000,Life Camp,4,detached duplex
2022-09-12,80000000,Life Camp,4,terraced duplex
2022-09-12,80000000,Galadimawa,4,terraced duplex
2022-09-12,120000000,Galadimawa,4,detached duplex
2022-09-12,45000000,Karmo,4,semi-detached duplex
2022-09-12,90000000,Galadimawa,4,terraced duplex
2022-09-12,100000000,Karmo,4,detached duplex
2022-09-12,150000000,Kaura,5,terraced duplex
2022-09-12,900000000,Maitama District,6,detached duplex
2022-09-11,120000000,Jahi,4,terraced duplex
2022-09-11,180000000,Asokoro District,6,semi-detached duplex
2022-09-11,88000000,Lugbe District,4,semi-detached duplex
2022-09-11,70000000,Gwarinpa,4,terraced duplex
2022-09-11,60000000,Gwarinpa,5,terraced duplex
2022-09-11,65000000,Wuye,3,semi-detached duplex
2022-09-11,60000000,Lugbe District,4,detached bungalow
2022-09-11,100000000,Karmo,4,detached duplex
2022-09-11,45000000,Idu Industrial,5,detached duplex
2022-09-11,100000000,Idu Industrial,4,detached duplex
2022-09-11,110000000,Katampe,4,terraced duplex
2022-08-03,65000000,Wuye,4,terraced duplex
2022-09-10,65000000,Lugbe District,4,semi-detached duplex
2022-09-10,62000000,Katampe,3,terraced duplex
2022-09-10,130000000,Life Camp,5,semi-detached duplex
2022-09-10,115000000,Apo,3,house
2022-09-09,230000000,Guzape District,5,house
2022-09-09,75000000,Katampe,4,terraced duplex
2022-09-09,55000000,Jahi,2,block of flats
2022-09-09,40000000,Jabi,3,semi-detached duplex
2022-09-09,150000000,Kaura,5,terraced duplex
2022-09-09,130000000,Galadimawa,5,house
2022-09-07,90000000,Jahi,4,terraced duplex
2022-09-09,220000000,Life Camp,4,detached duplex
2022-09-09,90000000,Life Camp,3,terraced duplex
2022-09-08,260000000,Wuye,4,semi-detached duplex
2022-09-08,1300000000,Asokoro District,6,house
2022-09-08,900000000,Maitama District,7,detached duplex
2022-09-08,550000000,Asokoro District,5,house
2022-09-08,350000000,Guzape District,5,detached duplex
2022-09-08,140000000,Jabi,4,house
2022-09-08,160000000,Kado,6,house
2022-09-08,250000000,Katampe,4,detached duplex
2022-09-08,220000000,Asokoro District,5,terraced duplex
2022-09-08,60000000,Mbora (Nbora),3,detached duplex
2022-09-08,150000000,Guzape District,4,house
2022-09-08,250000000,Gwarinpa,6,house
2022-09-08,230000000,Jahi,4,semi-detached duplex
2022-09-08,110000000,Gwarinpa,4,terraced duplex
2022-09-08,90000000,Apo,4,detached duplex
2022-09-08,180000000,Jahi,5,terraced duplex
2022-09-08,80000000,Karmo,4,semi-detached duplex
2022-09-08,100000000,Karmo,4,detached duplex
2022-09-07,27000000,Lokogoma District,3,detached bungalow
2022-09-07,127000000,Gwarinpa,5,house
2022-09-07,300000000,Maitama District,4,house
2022-08-25,250000000,Gwarinpa,4,detached duplex
2022-09-07,180000000,Guzape District,5,terraced duplex
2022-09-07,40000000,Lugbe District,3,detached bungalow
2022-09-07,195000000,Garki,5,terraced duplex
2022-09-07,130000000,Mabushi,4,terraced duplex
2022-09-07,130000000,Mabushi,4,detached duplex
2022-09-06,65000000,Gaduwa,4,terraced duplex
2022-09-06,100000000,Wuye,4,terraced duplex
2022-09-06,1200000000,Maitama District,9,detached duplex
2022-09-06,385000000,Katampe,5,detached duplex
2022-09-06,120000000,Apo,4,semi-detached duplex
2022-09-06,1200000000,Diplomatic Zones,10,detached duplex
2022-09-06,390000000,Katampe,5,detached duplex
2022-09-06,800000000,Asokoro District,7,detached duplex
2022-09-06,295000000,Asokoro District,4,detached duplex
2022-09-05,95000000,Jahi,6,detached duplex
2022-09-05,95000000,Katampe,5,house
2022-09-05,120000000,Katampe,5,terraced duplex
2022-09-05,140000000,Mbora (Nbora),5,detached duplex
2022-09-05,15000000,Karshi,2,semi-detached bungalow
2022-09-05,78000000,Apo,4,detached duplex
2022-09-05,1300000000,Asokoro District,7,detached duplex
2022-09-05,200000000,Katampe,5,detached duplex
2022-09-05,1200000000,Maitama District,10,detached duplex
2022-09-05,95000000,Jahi,4,semi-detached duplex
2022-09-05,85000000,Lugbe District,5,detached duplex
2022-09-05,75000000,Durumi,4,terraced duplex
2022-09-05,40000000,Lugbe District,4,detached bungalow
2022-09-05,1500000000,Maitama District,8,detached duplex
2022-09-05,95000000,Okanje,4,detached duplex
2022-09-05,160000000,Wuye,5,detached duplex
2022-09-05,350000000,Wuye,6,detached duplex
2022-09-05,950000000,Asokoro District,6,detached duplex
2022-09-05,130000000,Katampe,4,terraced duplex
2022-09-05,180000000,Guzape District,4,semi-detached duplex
2022-09-05,95000000,Life Camp,5,terraced duplex
2022-09-04,200000000,Guzape District,5,detached duplex
2022-09-04,95000000,Jahi,4,semi-detached duplex
2022-09-04,753621567,Asokoro District,4,detached duplex
2022-06-02,1500000000,Maitama District,9,detached duplex
2022-09-04,250000000,Wuye,2,block of flats
2022-09-04,115000000,Jahi,4,terraced duplex
2022-09-03,1200000000,Wuse 2,3,block of flats
2022-09-03,175000000,Jahi,5,house
2022-09-03,60000000,Kaura,4,detached bungalow
2022-09-03,50000000,Gwarinpa,4,semi-detached duplex
2022-09-03,250000000,Maitama District,4,terraced duplex
2022-09-02,800000000,Katampe,6,detached duplex
2022-09-02,120000000,Gwarinpa,3,detached bungalow
2022-09-02,220000000,Karsana,7,house
2022-09-02,90000000,Gwarinpa,3,semi-detached duplex
2022-05-30,26000000,Life Camp,3,terraced duplex
2022-09-02,60000000,Lokogoma District,4,detached bungalow
2022-09-02,35000000,Lokogoma District,3,detached bungalow
2022-09-02,170000000,Gwarinpa,5,detached duplex
2022-09-02,140000000,Durumi,4,detached duplex
2022-09-02,260000000,Apo,6,detached duplex
2022-09-02,100000000,Guzape District,4,house
2022-09-02,280000000,Wuye,5,semi-detached duplex
2022-09-01,1500000000,Asokoro District,7,house
2022-08-26,38000000,Life Camp,3,detached bungalow
2022-09-01,180000000,Gwarinpa,5,detached duplex
2022-09-01,650000000,Asokoro District,6,house
2022-09-01,28000000,Katampe,2,block of flats
2022-09-01,300000000,Guzape District,5,terraced duplex
2022-09-01,150000000,Gwarinpa,5,house
2022-09-01,120000000,Guzape District,4,terraced duplex
2022-09-01,30000000,Lokogoma District,3,detached bungalow
2022-09-01,45000000,Lokogoma District,3,detached bungalow
2022-09-01,250000000,Galadimawa,5,detached duplex
2022-09-01,50000000,Lugbe District,4,detached bungalow
2022-09-01,90000000,Apo,5,detached duplex
2022-09-01,260000000,Wuye,5,detached duplex
2022-09-01,300000000,Guzape District,7,detached duplex
2022-04-27,37000000,Asokoro District,2,terraced duplex
2022-09-01,75000000,Wuye,4,terraced duplex
2022-08-31,110000000,Guzape District,4,terraced duplex
2022-08-05,1200000000,Asokoro District,9,detached duplex
2022-08-31,38000000,Kubwa,4,terraced duplex
2022-08-31,65000000,Jahi,4,terraced duplex
2022-08-31,130000000,Kaura,5,detached duplex
2022-08-31,65000000,Lugbe District,5,detached duplex
2022-07-19,160000000,Guzape District,5,semi-detached duplex
2022-08-31,220000000,Utako,5,detached duplex
2022-08-31,90000000,Apo,4,detached duplex
2022-08-31,450000000,Guzape District,5,detached duplex
2022-08-31,90000000,Apo,4,house
2022-08-31,850000000,Guzape District,7,house
2022-08-31,800000000,Katampe,7,house
2022-08-31,40000000,Lugbe District,4,detached duplex
2022-08-30,100000000,Guzape District,4,terraced duplex
2022-08-30,110000000,Guzape District,4,terraced duplex
2022-08-30,50000000,Karu,2,semi-detached bungalow
2022-08-30,950000000,Asokoro District,6,detached duplex
2022-08-30,105000000,Life Camp,4,semi-detached duplex
2022-07-27,3000000000,Guzape District,8,detached duplex
2022-08-20,2500000000,Katampe,6,terraced duplex
2022-08-25,55000000,Katampe,5,detached duplex
2022-08-30,69000000,Durumi,4,terraced duplex
2022-08-29,65000000,Katampe,3,terraced duplex
2022-08-29,140000000,Dakwo,4,detached duplex
